id,run_length,disagreeable,training,improbability_rate,price,special_conditions,availability,start_time,end_time,workerid,phase,first_time,censored,other
95326,3,20,False,56,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 05:03:34,2014-11-24 05:15:33,A8UA3KS8E7WTZ,4,False,False,None
95327,24,40,False,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 03:05:26,2014-11-22 05:47:00,AV4PAM3JB3N9I,2,True,False,None
95328,1,40,True,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 20:12:53,2014-11-21 20:13:15,A112ZH3X0M682U,2,True,False,None
95329,1,60,False,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 17:18:35,2014-11-24 17:18:56,A16TOY6FYXACBD,5,True,False,None
95330,20,0,True,93,0.25,False,low,2014-11-24 08:05:26,2014-11-24 23:37:17,A1KQUDRDDS6T8G,5,False,False,None
95331,1,0,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 14:24:54,2014-11-22 14:25:18,A3U71H1P0Z66NC,3,True,False,None
95332,0,80,False,56,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 18:45:10,2014-11-20 18:45:10,AJA7TGH14R5JJ,1,False,False,None
95333,2,0,True,93,0.25,False,low,2014-11-20 19:10:25,2014-11-20 19:26:23,AW8MS3KBOFRAS,1,True,False,None
95334,0,40,False,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 22:34:00,2014-11-24 22:34:00,A2PAO2ENJ5XY1T,5,False,False,None
95335,1,100,True,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 05:56:46,2014-11-23 05:56:59,A2AVFNOKFHQ2ME,3,True,False,None
95336,3,40,True,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 05:42:51,2014-11-21 06:05:23,A9VDKEU1W0T9X,1,True,False,None
95337,0,80,True,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 20:10:07,2014-11-22 20:10:07,AZV195E9JW7ZH,3,False,False,None
95338,1,60,False,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 23:53:15,2014-11-20 23:53:35,A3AM0MAX7SZI9F,1,True,False,None
95339,0,80,False,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 10:00:39,2014-11-22 10:00:39,A3AD1WTZEZNFQW,3,False,False,None
95340,0,40,False,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 21:34:36,2014-11-23 21:34:36,A2MI3KHZIYPTG0,4,False,False,None
95341,0,80,False,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 14:40:33,2014-11-21 14:40:33,A3H35QRODK1C4K,2,False,False,None
95342,2,60,True,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 09:04:19,2014-11-21 23:42:28,AF61ZR95ST819,2,False,False,None
95343,23,20,False,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 16:37:25,2014-11-21 02:33:14,A3RSLUM7CDOK1S,1,True,False,None
95344,50,40,False,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 12:35:54,2014-11-24 23:14:54,A3U2LR0K8W9ASO,5,False,True,None
95345,3,40,False,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 01:13:33,2014-11-23 01:19:38,A1UF08W8LIONGV,3,True,False,None
95346,5,0,False,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 15:41:19,2014-11-25 04:05:05,A3S60P5ENHB667,5,False,False,None
95347,0,40,False,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 21:56:15,2014-11-24 21:56:15,AHQXCSWP0U6KO,5,False,False,None
95348,7,60,True,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 08:02:44,2014-11-24 21:44:54,A2F8YFFRKK14QD,5,False,False,None
95349,0,80,True,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 13:14:24,2014-11-24 13:14:24,A3GOJL2AET113P,5,False,False,None
95350,22,0,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 16:04:13,2014-11-24 02:57:51,A1DY3TBDY4VZG5,4,False,False,None
95351,1,40,True,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 14:43:31,2014-11-23 14:43:49,A34HY46FYGGNC2,4,True,False,None
95352,0,20,False,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 20:20:41,2014-11-22 20:20:41,A2QF7C7KU5HN53,3,False,False,None
95353,0,60,True,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 22:52:53,2014-11-21 22:52:53,AY4E4CDN0J6JL,2,False,False,None
95354,1,80,True,93,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-25 02:43:02,2014-11-25 02:43:17,A3ECJAL8MQKP4G,5,True,False,None
95355,51,60,False,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 02:29:30,2014-11-24 06:38:22,A5U2L41T969HH,4,True,True,None
95356,3,100,False,56,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 15:04:04,2014-11-24 01:09:37,A1II0ESUN57VA4,4,False,False,None
95357,1,80,False,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-19 11:55:30,2014-11-19 11:55:45,A28I7Y2NPDZTIN,0,True,False,None
95358,1,60,False,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 14:19:19,2014-11-23 14:23:00,A3B77JBPPUUUC9,4,False,False,None
95359,1,100,False,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 16:50:18,2014-11-22 16:50:42,A35IMPTI2U7XGC,3,True,False,None
95360,1,40,False,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 13:14:45,2014-11-21 13:14:55,A288TV72SGDQWE,2,True,False,None
95361,3,80,False,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 10:44:00,2014-11-21 01:24:28,A1FAEHPLB7L8S9,1,False,False,None
95362,50,60,False,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 16:36:14,2014-11-25 01:32:56,A3C7X1KSU99D7D,5,False,True,None
95363,0,0,True,93,0.25,False,low,2014-11-22 13:49:51,2014-11-22 13:49:51,A191DEPTV6AID1,3,False,False,None
95364,0,100,True,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 14:15:36,2014-11-21 14:15:36,A3AU7L204D8TZK,2,False,False,None
95365,0,80,False,56,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 00:46:58,2014-11-21 00:46:58,A3MCS8WQWZ34RN,1,False,False,None
95366,50,60,False,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 20:57:23,2014-11-24 02:00:55,A2LEH7DWD8PCPI,4,False,True,None
95367,0,100,False,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 18:18:44,2014-11-22 18:18:44,A2P0UKN1U3LHMO,3,False,False,None
95368,43,60,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 15:15:38,2014-11-25 00:49:12,A1E2VJH791INAX,5,True,False,None
95369,14,0,True,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-25 01:02:37,2014-11-25 03:35:20,A2QGO5GX7G4ZJ1,5,False,False,None
95370,0,100,True,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 20:04:22,2014-11-20 20:04:22,A3OGOIO0MATLBM,1,False,False,None
95371,50,20,True,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-25 00:28:15,2014-11-25 06:20:18,A3LBWUM0UODC5P,5,False,True,None
95372,24,0,True,93,0.25,False,low,2014-11-22 14:12:53,2014-11-23 04:46:02,A11ERIFLRKPFBB,3,False,False,None
95373,50,0,True,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 14:22:32,2014-11-23 01:04:59,A3FNT9VRCAOJ9S,3,False,True,None
95374,28,40,True,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 15:46:02,2014-11-23 06:51:33,A3CWG1O8J83OXN,3,False,False,None
95375,1,60,True,56,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-25 06:54:35,2014-11-25 06:55:19,A2ZBDSR2LZNVAE,5,True,False,None
95376,0,100,False,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 07:45:45,2014-11-24 07:45:45,A4VOL1ESGAZSL,4,False,False,None
95377,20,100,False,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 08:01:51,2014-11-25 01:35:00,A2FSQBC1OU8WN8,5,False,False,None
95378,0,100,True,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 12:45:31,2014-11-24 12:45:31,AJXGV70V3PDOC,5,False,False,None
95379,0,100,True,56,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-25 05:30:19,2014-11-25 05:30:19,A7D1FSJZSM3MJ,5,False,False,None
95380,14,100,False,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 11:52:31,2014-11-22 01:00:12,A2RKLKBK56MLXP,2,False,False,None
95381,0,0,False,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 21:11:53,2014-11-23 21:11:53,A2EUMXCQHCP25R,4,False,False,None
95382,0,0,True,93,0.25,False,low,2014-11-21 18:57:42,2014-11-21 18:57:42,A2K8QBQH013XBD,2,True,False,None
95383,0,0,True,93,0.25,False,low,2014-11-21 08:55:22,2014-11-21 08:55:22,AK692SMWXLR0A,2,True,False,None
95384,1,20,True,93,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 16:11:38,2014-11-23 16:11:49,A39TLKCULGMYTQ,4,True,False,None
95385,0,100,True,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 14:03:19,2014-11-23 14:03:19,A2JPOXYZM5AJZZ,4,False,False,None
95386,1,80,False,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 04:58:07,2014-11-22 04:58:22,ARSQ0U8XAGGY9,2,True,False,None
95387,0,60,True,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 18:27:32,2014-11-23 18:27:32,A2VYPCUSAB2NCD,4,False,False,None
95388,1,100,True,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 05:23:42,2014-11-23 05:24:05,A2RS2AZG2YFYEX,3,True,False,None
95389,24,0,True,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 20:04:53,2014-11-23 03:41:09,A342WOUTH0TSUI,3,False,False,None
95390,0,100,False,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-25 00:28:12,2014-11-25 00:28:12,AV0LIAO8E356J,5,False,False,None
95391,1,60,True,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 00:59:32,2014-11-24 00:59:48,A16HSMUJ7C7QA7,4,True,False,None
95392,20,80,True,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 14:45:51,2014-11-25 00:28:37,A2YTDBDAE75XKH,5,False,False,None
95393,0,20,True,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 02:15:42,2014-11-22 02:15:42,AWD4TZDWXBR9W,2,False,False,None
95394,1,100,True,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 23:36:12,2014-11-20 23:36:28,A2NHV8HYO0M0DO,1,True,False,None
95395,8,80,True,56,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 22:26:52,2014-11-25 03:22:19,A2NF85CJ7EYWGI,5,False,False,None
95396,2,40,False,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 18:45:03,2014-11-24 18:50:58,AXHPVN8YSXDJE,5,True,False,None
95397,0,100,False,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 17:13:12,2014-11-23 17:13:12,A2BULBQJD55NGG,4,False,False,None
95398,1,100,True,93,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 00:17:49,2014-11-21 00:18:15,A187NHMKI4HSA,1,True,False,None
95399,11,80,False,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 04:52:42,2014-11-20 07:50:37,A2R9GX1RIXVWH9,0,True,False,None
95400,0,0,True,56,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 07:09:55,2014-11-24 07:09:55,A3AD1WTZEZNFQW,4,False,False,None
95401,1,40,False,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 20:30:21,2014-11-21 20:30:43,A3BJR21ZQUEGFG,2,True,False,None
95402,12,80,True,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 10:25:16,2014-11-24 11:08:28,A2AJVV7LY0ZFPC,5,False,False,None
95403,1,60,True,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 22:34:52,2014-11-22 22:35:03,A4TE7LF9CEVGA,3,True,False,None
95404,2,80,True,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 14:36:42,2014-11-22 02:23:33,A2AWQK5Y4YX7N9,2,False,False,None
95405,3,80,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 04:13:44,2014-11-24 04:33:48,AK98LKHB2FL1D,4,True,False,None
95406,0,80,False,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 00:30:13,2014-11-24 00:30:13,A2AVFNOKFHQ2ME,4,False,False,None
95407,0,100,False,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 21:01:00,2014-11-21 21:01:00,A1WR2AKX164FZO,2,False,False,None
95408,1,40,False,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 22:47:53,2014-11-21 22:53:49,A2ZFCWIM6JC3W2,2,False,False,None
95409,1,80,True,56,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 18:26:14,2014-11-21 18:26:32,AT0XOIMR637KW,2,True,False,None
95410,0,0,True,93,0.25,False,low,2014-11-24 10:02:23,2014-11-24 10:02:23,A343ZTKPAXNAWS,5,True,False,None
95411,1,40,False,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 20:53:01,2014-11-20 20:53:19,A26KUZDCVODDFV,1,True,False,None
95412,7,0,True,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 14:14:41,2014-11-20 14:46:26,A1XMG3L3ZC2BG4,1,True,False,None
95413,0,0,True,93,0.25,False,low,2014-11-19 22:37:32,2014-11-19 22:37:32,A1C9NV5I9TAL09,0,True,False,None
95414,1,100,True,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 23:27:50,2014-11-23 23:28:04,A24TNGXYOOVY77,4,True,False,None
95415,1,100,True,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-25 04:15:11,2014-11-25 04:15:28,A1FF1H7A5VGYPA,5,True,False,None
95416,0,40,True,56,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 19:27:33,2014-11-24 19:27:33,A1H8GIDKIVMTUV,5,False,False,None
95417,0,0,True,93,0.25,False,low,2014-11-20 23:00:19,2014-11-20 23:00:19,AKIN58AY88AQW,1,False,False,None
95418,9,0,False,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 11:13:52,2014-11-24 23:14:04,AULC5HR1BBHMA,5,False,False,None
95419,1,100,False,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 19:39:18,2014-11-23 19:39:31,A16XX96YBK8XXJ,4,True,False,None
95420,0,60,False,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 17:23:58,2014-11-21 17:23:58,A2QCEFTZS4V238,2,False,False,None
